supplier_lead_time,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,on_time_delivery,Promised_Lead_Time,Is_Weekend_Order,Is_Peak_Season,Is_Weekend_Delivery,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,DayOfYear_sin,DayOfYear_cos,supplier_on_time_rate,supplier_delay_rate,supplier_count,Reliable_Supplier,Risky_Supplier,Experienced_Supplier,Risk_Combo,Almost_Certain_OnTime,Very_Likely_Delayed,Safe_Combo,Extreme_Risk,Cost_per_Day,Distance_per_Day,log_Promised_Lead_Time,sqrt_Promised_Lead_Time,log_shipping_distance_km,sqrt_shipping_distance_km,log_unit_price,sqrt_unit_price,log_Risk_Combo,sqrt_Risk_Combo,log_supplier_delay_rate,sqrt_supplier_delay_rate,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,Lead_Bin_Fast,Lead_Bin_Normal,Lead_Bin_Slow,Lead_Bin_VerySlow,Dist_Bin_Regional,Dist_Bin_National,Dist_Bin_Continental,Dist_Bin_International,Price_Quantile_MediumLow,Price_Quantile_Medium,Price_Quantile_MediumHigh,Price_Quantile_High,supplier_rating_2.6,supplier_rating_2.7,supplier_rating_2.8,supplier_rating_2.9,supplier_rating_3.0,supplier_rating_3.1,supplier_rating_3.2,supplier_rating_3.3,supplier_rating_3.4,supplier_rating_3.5,supplier_rating_3.6,supplier_rating_3.7,supplier_rating_3.8,supplier_rating_3.9,supplier_rating_4.0,supplier_rating_4.1,supplier_rating_4.2,supplier_rating_4.3,supplier_rating_4.4,supplier_rating_4.5,supplier_rating_4.6,supplier_rating_4.7,supplier_rating_4.8,supplier_rating_4.9,supplier_rating_5.0
7,Road,482,60,740.44,44426.4,Storm,West,Yes,81.8,FedEx,0,7,1,0,1,0.8660254,-0.5,-0.9749279,-0.22252093,0.97627664,-0.21652709,0.2549091,0.7450909,2,0,1,0,30.355003,0,0,0,0,92.555,60.25,2.0794415,2.6457512,6.1800165,21.954498,6.6085944,27.211027,3.4453738,5.5095377,0.5568066,0.8631865,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,Sea,291,21,3334.46,70023.66,Rainy,East,No,80.8,DHL,0,3,0,0,1,1.0,6.123234e-17,0.9749279,-0.22252093,0.95079035,0.3098349,0.30036363,0.69963634,2,0,1,0,8.206735,0,0,0,0,833.615,72.75,1.3862944,1.7320508,5.676754,17.058722,8.112366,57.74478,2.2199352,2.86474,0.53041434,0.8364427,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,Sea,1377,69,1392.57,96087.33,Storm,West,Yes,83.8,Delhivery,0,5,0,0,1,0.8660254,0.5,0.7818315,0.6234898,0.76903087,0.63921165,0.2549091,0.7450909,2,0,1,0,55.024963,0,0,0,0,232.095,229.5,1.7917595,2.236068,7.2283883,37.107952,7.239624,37.317154,4.0257974,7.4178815,0.5568066,0.8631865,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Road,1286,91,2343.11,213223.02,Clear,Central,No,82.4,BlueDart,0,2,0,0,0,1.0,6.123234e-17,0.0,1.0,0.99410987,0.10837701,0.2549091,0.7450909,2,0,1,0,20.65392,0,1,0,1,781.0367,428.66666,1.0986123,1.4142135,7.160069,35.860844,7.759661,48.40568,3.0751865,4.544658,0.5568066,0.8631865,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Road,32,93,2234.06,207767.58,Cloudy,West,Yes,78.0,Delhivery,0,2,0,0,0,-0.8660254,0.5,0.7818315,0.6234898,-0.8776087,0.47937766,0.2670476,0.73295236,1,0,1,0,1.9349943,0,0,0,0,744.68665,10.666667,1.0986123,1.4142135,3.4965076,5.656854,7.7120233,47.265842,1.0767055,1.3910407,0.5498265,0.85612637,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9,Air,134,53,1538.92,81562.76,Clear,West,No,89.0,FedEx,0,9,0,0,0,-1.0,-1.8369701e-16,0.0,1.0,-0.9999994,0.0010751513,0.2549091,0.7450909,2,0,1,0,15.691614,0,0,0,0,153.892,13.4,2.3025851,3.0,4.905275,11.575837,7.3394856,39.229073,2.8149064,3.9612644,0.5568066,0.8631865,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Air,1069,55,4673.47,257040.84,Storm,West,Yes,99.6,EcomExpress,0,6,0,0,0,0.8660254,-0.5,-0.43388373,-0.90096885,0.99675065,-0.080549,0.2549091,0.7450909,2,0,1,0,52.260677,0,0,0,0,667.63855,152.71428,1.9459101,2.4494898,6.975414,32.695564,8.449871,68.362785,3.9751983,7.2291546,0.5568066,0.8631865,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Air,762,31,3692.5,114467.5,Clear,West,Yes,91.5,Delhivery,0,3,0,0,1,1.0,6.123234e-17,0.43388373,-0.90096885,0.98430586,0.17647098,0.2670476,0.73295236,1,0,1,0,18.95415,0,0,0,0,923.125,190.5,1.3862944,1.7320508,6.637258,27.604347,8.21433,60.765945,2.993437,4.3536363,0.5498265,0.85612637,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Road,549,55,4505.55,247805.25,Cloudy,East,Yes,99.6,FedEx,0,4,1,0,0,-0.8660254,-0.5,-0.9749279,-0.22252093,-0.7277015,-0.685894,0.24382609,0.7561739,3,0,1,0,19.630276,0,0,0,0,901.11,109.8,1.609438,2.0,6.3099184,23.43075,8.413287,67.12339,3.0267596,4.4306064,0.56313753,0.8695826,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,Road,695,36,3973.42,143043.12,Cloudy,Central,Yes,98.3,DHL,0,6,1,0,0,0.8660254,0.5,-0.9749279,-0.22252093,0.5521013,0.833777,0.2670476,0.73295236,1,0,1,0,34.96183,0,0,0,0,567.6314,99.28571,1.9459101,2.4494898,6.5453496,26.362852,8.287634,63.03507,3.582458,5.912853,0.5498265,0.85612637,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9,Air,245,47,4243.33,199436.52,Cloudy,West,No,90.5,BlueDart,1,9,0,0,0,-1.0,-1.8369701e-16,0.0,1.0,-0.9928872,-0.11905873,0.33078304,0.66921693,3,0,1,0,20.779186,0,0,0,0,424.333,24.5,2.3025851,3.0,5.5053315,15.652476,8.353339,65.14085,3.0809548,4.558419,0.5123546,0.8180568,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Road,1370,32,1651.4,52844.8,Cloudy,East,Yes,79.5,BlueDart,0,4,0,0,0,0.5,-0.8660254,0.0,1.0,0.5610336,-0.827793,0.2549091,0.7450909,2,0,1,0,43.811344,0,0,0,0,330.28,274.0,1.609438,2.0,7.2232957,37.01351,7.409984,40.63742,3.8024614,6.619014,0.5568066,0.8631865,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Air,450,49,3452.74,169184.27,Storm,East,No,97.2,DHL,0,7,1,0,1,0.8660254,0.5,-0.9749279,-0.22252093,0.6482618,0.7614175,0.2549091,0.7450909,2,0,1,0,28.686,0,0,0,0,431.5925,56.25,2.0794415,2.6457512,6.1114674,21.213203,8.147213,58.76002,3.3906755,5.3559313,0.5568066,0.8631865,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8,Road,1168,93,1231.99,114575.07,Storm,Central,Yes,86.0,Delhivery,1,8,1,1,0,-0.5,0.8660254,-0.7818315,0.6234898,-0.7607201,0.6490801,0.31466666,0.6853333,1,0,1,0,69.52021,0,0,0,0,136.88777,129.77777,2.1972246,2.828427,7.063904,34.176014,7.1171975,35.099716,4.2558994,8.337878,0.52196336,0.8278486,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Air,745,22,3184.27,70053.94,Clear,West,Yes,88.9,FedEx,0,5,0,0,1,0.5,-0.8660254,0.0,1.0,0.5610336,-0.827793,0.28730392,0.7126961,3,0,1,0,30.11141,0,0,0,0,530.7117,124.166664,1.7917595,2.236068,6.6147256,27.294687,8.066293,56.429337,3.4375746,5.487386,0.5380688,0.8442133,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Road,591,82,3313.3,271690.6,Storm,North,Yes,80.6,EcomExpress,1,5,0,1,1,0.5,0.8660254,0.7818315,0.6234898,0.38541335,0.92274404,0.30036363,0.69963634,2,0,1,0,24.172436,0,0,0,0,552.2167,98.5,1.7917595,2.236068,6.383507,24.310492,8.106002,57.56127,3.2257495,4.9165473,0.53041434,0.8364427,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,Road,1371,83,2456.81,203915.23,Cloudy,East,No,73.3,Delhivery,0,2,0,1,1,-0.5,0.8660254,-0.43388373,-0.90096885,-0.70214796,0.71203107,0.24382609,0.7561739,3,0,1,0,22.246637,0,1,0,1,818.93665,457.0,1.0986123,1.4142135,7.224025,37.027016,7.807026,49.56622,3.1461604,4.716634,0.56313753,0.8695826,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Road,1087,1,4924.58,4924.58,Rainy,North,No,94.2,Delhivery,0,7,0,0,0,0.8660254,0.5,0.9749279,-0.22252093,0.84945047,0.52766836,0.2670476,0.73295236,1,0,1,0,60.901012,0,0,0,0,615.5725,135.875,2.0794415,2.6457512,6.9920964,32.969685,8.502197,70.175354,4.1255364,7.8039103,0.5498265,0.85612637,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,Sea,1318,8,2772.3,22178.4,Storm,West,No,96.0,DHL,1,4,0,0,0,-0.5,-0.8660254,0.0,1.0,-0.35947183,-0.93315595,0.28730392,0.7126961,3,0,1,0,40.42412,0,0,0,0,554.46,263.6,1.609438,2.0,7.184629,36.304268,7.927793,52.652634,3.7238634,6.3579965,0.5380688,0.8442133,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,Air,405,68,678.99,46171.32,Storm,North,Yes,85.9,EcomExpress,0,3,0,0,0,-0.5,-0.8660254,-0.43388373,-0.90096885,-0.42278066,-0.90623206,0.30036363,0.69963634,2,0,1,0,10.599491,0,0,0,0,169.7475,101.25,1.3862944,1.7320508,6.0063534,20.12461,6.522078,26.057436,2.450961,3.255686,0.53041434,0.8364427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,Air,1019,26,4706.19,122360.94,Rainy,North,Yes,99.7,BlueDart,0,3,1,1,0,0.5,0.8660254,-0.7818315,0.6234898,0.23851258,0.97113943,0.24382609,0.7561739,3,0,1,0,25.384758,0,1,0,1,1176.5475,254.75,1.3862944,1.7320508,6.927558,31.92178,8.456846,68.60168,3.2727866,5.038329,0.56313753,0.8695826,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Air,880,92,803.73,73943.16,Cloudy,East,No,82.1,Delhivery,1,9,1,0,0,-0.8660254,-0.5,-0.7818315,0.6234898,-0.5574684,-0.8301981,0.31466666,0.6853333,1,0,1,0,60.4464,0,0,0,0,80.373,88.0,2.3025851,3.0,6.781058,29.664793,6.690507,28.350132,4.118165,7.7747283,0.52196336,0.8278486,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Sea,1205,9,2270.17,20431.53,Clear,Central,No,82.5,FedEx,0,6,0,0,0,0.8660254,0.5,0.7818315,0.6234898,0.76903087,0.63921165,0.24382609,0.7561739,3,0,1,0,59.208416,0,0,0,0,324.31,172.14285,1.9459101,2.4494898,7.095064,34.713108,7.72805,47.6463,4.097812,7.6947007,0.56313753,0.8695826,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Road,1300,51,4854.48,247578.48,Rainy,East,No,83.7,BlueDart,0,4,1,1,0,0.5,0.8660254,-0.7818315,0.6234898,0.120126165,0.99275863,0.2670476,0.73295236,1,0,1,0,41.045334,0,0,0,0,970.896,260.0,1.609438,2.0,7.1708884,36.05551,8.487864,69.674095,3.7387483,6.4066634,0.5498265,0.85612637,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Sea,528,24,689.3,16543.2,Storm,West,No,71.4,BlueDart,0,5,0,0,0,0.8660254,-0.5,0.43388373,-0.90096885,0.91116863,-0.41203365,0.24382609,0.7561739,3,0,1,0,23.74386,0,0,0,0,114.88333,88.0,1.7917595,2.236068,6.2709885,22.97825,6.537126,26.254524,3.2085774,4.8727674,0.56313753,0.8695826,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,Sea,1487,75,341.93,25644.75,Storm,South,No,85.0,Delhivery,0,10,0,0,1,0.8660254,0.5,0.43388373,-0.90096885,0.6216869,0.7832659,0.2549091,0.7450909,2,0,1,0,118.245926,0,0,0,0,31.084545,135.18182,2.3978953,3.1622777,7.305188,38.561638,5.8375263,18.49135,4.781188,10.874094,0.5568066,0.8631865,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9,Air,963,22,3046.17,67015.74,Rainy,Central,No,97.7,DHL,0,9,0,0,0,-1.0,-1.8369701e-16,0.9749279,-0.22252093,-0.99639505,-0.08483488,0.2670476,0.73295236,1,0,1,0,70.12155,0,0,0,0,304.617,96.3,2.3025851,3.0,6.8710914,31.032242,8.021969,55.19212,4.2643905,8.373861,0.5498265,0.85612637,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9,Air,946,100,2402.01,240201.0,Clear,West,No,97.0,FedEx,1,9,0,1,1,0.5,0.8660254,-0.43388373,-0.90096885,0.20496611,0.97876906,0.31466666,0.6853333,1,0,1,0,64.51728,0,0,0,0,240.201,94.6,2.3025851,3.0,6.853299,30.757113,7.784477,49.010303,4.182314,8.032265,0.52196336,0.8278486,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Sea,1140,55,207.78,11427.9,Rainy,West,Yes,79.5,Delhivery,0,6,0,0,0,0.8660254,0.5,-0.43388373,-0.90096885,0.7232617,0.690574,0.24382609,0.7561739,3,0,1,0,56.25934,0,0,0,0,29.682858,162.85715,1.9459101,2.4494898,7.0396605,33.763885,5.341281,14.414576,4.0475907,7.5006227,0.56313753,0.8695826,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Road,227,32,153.16,4901.12,Cloudy,South,Yes,71.5,DHL,0,6,0,1,0,0.5,0.8660254,-0.43388373,-0.90096885,0.4324994,0.9016342,0.2670476,0.73295236,1,0,1,0,14.380526,0,0,0,0,21.88,32.42857,1.9459101,2.4494898,5.4293456,15.066519,5.037991,12.375783,2.733102,3.7921665,0.5498265,0.85612637,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10,Air,1383,30,536.51,16095.3,Cloudy,North,Yes,96.4,EcomExpress,1,10,0,0,1,0.5,-0.8660254,0.43388373,-0.90096885,0.8550745,-0.51850516,0.31466666,0.6853333,1,0,1,0,101.63493,0,0,0,0,48.773636,125.72727,2.3978953,3.1622777,7.2327332,37.18871,6.2869473,23.162685,4.6311784,10.081415,0.52196336,0.8278486,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,Sea,391,43,4023.64,173016.52,Storm,North,No,89.9,FedEx,1,6,1,0,1,0.8660254,0.5,-0.7818315,0.6234898,0.7465881,0.66528654,0.31466666,0.6853333,1,0,1,0,20.18992,0,0,0,0,574.8057,55.857143,1.9459101,2.4494898,5.971262,19.77372,8.300191,63.432167,3.0535257,4.4933195,0.52196336,0.8278486,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Road,1271,43,4405.94,189455.42,Clear,East,Yes,83.0,BlueDart,0,7,1,0,1,1.2246469e-16,-1.0,-0.9749279,-0.22252093,0.14782713,-0.9890132,0.2670476,0.73295236,1,0,1,0,70.34144,0,0,0,0,550.7425,158.875,2.0794415,2.6457512,7.148346,35.65109,8.390936,66.37726,4.2674775,8.38698,0.5498265,0.85612637,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Road,884,27,1988.98,53702.46,Clear,Central,No,89.8,EcomExpress,0,3,0,0,0,0.8660254,-0.5,0.7818315,0.6234898,0.9638074,-0.26659942,0.24382609,0.7561739,3,0,1,0,22.322254,0,1,0,1,497.245,221.0,1.3862944,1.7320508,6.785588,29.732138,7.59588,44.59798,3.149408,4.724643,0.56313753,0.8695826,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Road,511,8,2791.24,22329.92,Rainy,North,Yes,79.2,DHL,0,2,0,0,1,1.0,6.123234e-17,0.43388373,-0.90096885,0.98430586,0.17647098,0.2549091,0.7450909,2,0,1,0,9.105011,0,0,0,0,930.4133,170.33333,1.0986123,1.4142135,6.2383246,22.605309,7.9345994,52.832188,2.3130314,3.017451,0.5568066,0.8631865,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10,Sea,673,39,3086.75,120383.25,Rainy,North,Yes,93.8,Delhivery,1,10,0,0,0,0.8660254,-0.5,0.7818315,0.6234898,0.9995787,-0.029025013,0.33078304,0.66921693,3,0,1,0,51.730473,0,0,0,0,280.61365,61.18182,2.3978953,3.1622777,6.5132303,25.942244,8.035198,55.55853,3.9651935,7.19239,0.5123546,0.8180568,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Air,1310,92,1135.23,104441.16,Cloudy,South,No,70.9,FedEx,0,6,0,0,0,0.8660254,0.5,0.9749279,-0.22252093,0.6990793,0.71504414,0.2670476,0.73295236,1,0,1,0,62.00777,0,0,0,0,162.17572,187.14285,1.9459101,2.4494898,7.1785455,36.193924,7.035471,33.693176,4.143258,7.874501,0.5498265,0.85612637,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Sea,1388,26,739.54,19228.04,Rainy,West,Yes,99.5,BlueDart,0,10,0,1,1,-0.5,0.8660254,0.9749279,-0.22252093,-0.7262249,0.6874572,0.2549091,0.7450909,2,0,1,0,110.86953,0,0,0,0,67.23091,126.181816,2.3978953,3.1622777,7.2363396,37.25587,6.6073794,27.194485,4.7173333,10.52946,0.5568066,0.8631865,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,Air,1338,2,4984.83,9969.66,Rainy,West,No,89.8,Delhivery,0,4,1,0,0,-0.8660254,-0.5,-0.9749279,-0.22252093,-0.54310524,-0.83966464,0.2670476,0.73295236,1,0,1,0,42.15942,0,0,0,0,996.966,267.6,1.609438,2.0,7.1996784,36.578682,8.514355,70.603325,3.7649007,6.4930286,0.5498265,0.85612637,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Air,673,74,1234.51,91353.74,Storm,Central,Yes,88.9,DHL,1,2,0,0,0,1.2246469e-16,-1.0,0.7818315,0.6234898,0.21547732,-0.97650886,0.28730392,0.7126961,3,0,1,0,11.018282,0,0,0,0,411.50333,224.33333,1.0986123,1.4142135,6.5132303,25.942244,7.1192393,35.135593,2.486429,3.3193796,0.5380688,0.8442133,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,Road,312,12,1118.91,13426.92,Storm,East,Yes,88.7,BlueDart,1,6,0,1,0,-0.5,0.8660254,-0.43388373,-0.90096885,-0.8517119,0.5240103,0.28730392,0.7126961,3,0,1,0,17.617847,0,0,0,0,159.84428,44.57143,1.9459101,2.4494898,5.7462034,17.66352,7.0210037,33.45011,2.9241207,4.197362,0.5380688,0.8442133,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Road,1351,23,1100.16,25303.68,Clear,East,Yes,89.5,Delhivery,0,10,0,1,0,-0.5,0.8660254,-0.43388373,-0.90096885,-0.8517119,0.5240103,0.2670476,0.73295236,1,0,1,0,106.35139,0,0,0,0,100.01455,122.818184,2.3978953,3.1622777,7.20934,36.75595,7.0041194,33.16866,4.6761074,10.312681,0.5498265,0.85612637,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,Sea,673,93,1989.32,185006.77,Rainy,Central,Yes,98.2,Delhivery,1,5,0,0,1,-1.0,-1.8369701e-16,0.0,1.0,-0.9713953,-0.23746832,0.31466666,0.6853333,1,0,1,0,26.488132,0,0,0,0,331.55334,112.166664,1.7917595,2.236068,6.5132303,25.942244,7.5960507,44.601795,3.3137543,5.146662,0.52196336,0.8278486,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,Air,562,53,4047.59,214522.27,Storm,West,No,99.8,FedEx,1,5,0,0,1,-1.0,-1.8369701e-16,0.0,1.0,-0.9928872,-0.11905873,0.30036363,0.69963634,2,0,1,0,23.157963,0,0,0,0,674.5983,93.666664,1.7917595,2.236068,6.3332796,23.70654,8.306124,63.620674,3.1846142,4.812272,0.53041434,0.8364427,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Air,756,76,1921.44,146029.44,Storm,East,No,77.4,Delhivery,0,8,0,0,0,-0.8660254,0.5,0.7818315,0.6234898,-0.92883945,0.37048253,0.27533334,0.72466666,4,0,1,0,49.62517,0,0,0,0,213.49333,84.0,2.1972246,2.828427,6.629363,27.495455,7.5613503,43.834232,3.924449,7.0445137,0.5450338,0.85127354,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4,Road,1284,82,653.5,53587.0,Rainy,West,No,99.9,BlueDart,0,4,0,1,1,0.5,0.8660254,0.7818315,0.6234898,0.15420404,0.988039,0.28730392,0.7126961,3,0,1,0,39.454857,0,0,0,0,130.7,256.8,1.609438,2.0,7.158514,35.832947,6.4838715,25.563646,3.7001867,6.28131,0.5380688,0.8442133,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Road,1453,7,3442.63,24098.41,Rainy,East,No,89.2,FedEx,1,10,0,0,1,0.5,-0.8660254,0.43388373,-0.90096885,0.5175855,-0.8556315,0.30036363,0.69963634,2,0,1,0,108.65353,0,0,0,0,312.96637,132.09091,2.3978953,3.1622777,7.2820735,38.118237,8.144281,58.67393,4.6973257,10.4237,0.53041434,0.8364427,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Sea,296,19,4812.05,91428.95,Cloudy,East,No,73.3,FedEx,0,7,0,0,0,0.5,-0.8660254,0.7818315,0.6234898,0.8073707,-0.5900445,0.2670476,0.73295236,1,0,1,0,20.31744,0,0,0,0,601.5062,37.0,2.0794415,2.6457512,5.6937323,17.20465,8.479086,69.36894,3.0595255,4.5074873,0.5498265,0.85612637,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Air,1283,87,4982.87,426598.7,Storm,East,Yes,96.0,Delhivery,0,2,0,0,0,1.0,6.123234e-17,0.7818315,0.6234898,0.94532007,0.32614416,0.2549091,0.7450909,2,0,1,0,20.609215,0,1,0,1,1660.9567,427.66666,1.0986123,1.4142135,7.1577353,35.81899,8.513962,70.58945,3.0731199,4.539737,0.5568066,0.8631865,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
