order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,product_id
7241.0,8034.0,4.3,2.0,2024-05-16,2024-05-18,2024-05-18,Road,1455.0,58.0,2504.77,145276.66,Clear,West,No,88.6,Delhivery,Traffic,1.0,P0051
7242.0,7009.0,3.5,5.0,2024-03-02,2024-03-07,2024-03-06,Sea,242.0,42.0,2422.64,101750.88,Clear,Central,No,85.9,BlueDart,Customs,1.0,P0020
7243.0,4929.0,4.0,6.0,2024-06-09,2024-06-15,2024-06-17,Sea,28.0,91.0,663.87,60412.17,Rainy,East,Yes,94.4,BlueDart,Operational,0.0,P0096
7244.0,7456.0,4.8,4.0,2024-07-07,2024-07-11,2024-07-16,Road,703.0,35.0,1771.13,61989.55,Cloudy,North,No,80.4,BlueDart,Traffic,0.0,P0086
7245.0,6265.0,3.2,8.0,2024-07-18,2024-07-26,2024-07-27,Sea,1293.0,24.0,3442.38,82617.12,Storm,East,Yes,88.9,DHL,Traffic,0.0,P0059
7246.0,9093.0,4.7,6.0,2024-03-15,2024-03-21,2024-03-21,Road,865.0,13.0,2028.65,26372.45,Cloudy,Central,Yes,98.3,EcomExpress,Operational,1.0,P0071
7247.0,3010.0,4.0,5.0,2024-08-01,2024-08-06,2024-08-08,Sea,1439.0,85.0,1073.05,91209.25,Clear,West,INVALID,75.2,DHL,Operational,0.0,P0009
7248.0,7846.0,3.7,3.0,2024-10-02,2024-10-05,2024-10-04,Road,409.0,50.0,2134.98,106749.0,Cloudy,West,Yes,76.3,FedEx,Traffic,1.0,P0001
7249.0,6155.0,2.7,10.0,2024-04-06,2024-04-16,2024-04-20,Road,748.0,11.0,4696.02,51656.22,Storm,West,Yes,97.6,BlueDart,Weather,0.0,P0029
7250.0,9712.0,2.7,4.0,2024-01-04,2024-01-08,2024-01-12,Sea,236.0,39.0,4618.68,180128.52,Rainy,South,No,95.3,FedEx,Weather,0.0,P0063
7251.0,9762.0,2.6,2.0,2024-03-30,2024-04-01,2024-04-02,Sea,119.0,12.0,932.97,11195.64,Storm,West,No,96.3,EcomExpress,Traffic,0.0,P0072
7252.0,1282.0,4.4,6.0,2024-04-22,2024-04-28,2024-04-30,Sea,543.0,34.0,1522.58,51767.72,Clear,North,Yes,92.6,Delhivery,Operational,0.0,P0056
7253.0,3639.0,3.6,8.0,2024-05-27,2024-06-04,2024-06-04,Sea,853.0,25.0,311.26,7781.5,Clear,Central,No,80.8,Delhivery,Operational,1.0,P0068
7254.0,3348.0,3.7,3.0,2024-08-28,2024-08-31,2024-09-03,Sea,277.0,37.0,2665.64,98628.68,Clear,West,Yes,89.9,DHL,Traffic,0.0,P0035
7255.0,9619.0,2.5,4.0,2024-09-16,2024-09-20,2024-09-19,Road,1258.0,73.0,173.55,12669.15,Rainy,West,No,84.4,EcomExpress,Operational,1.0,P0003
7256.0,6158.0,3.5,8.0,2024-11-04,2024-11-12,2024-11-14,Road,1462.0,73.0,1352.82,98755.86,Clear,Central,No,82.6,EcomExpress,Operational,0.0,P0007
7257.0,4777.0,4.8,9.0,2024-01-19,2024-01-28,2024-02-01,Sea,728.0,73.0,4247.25,310049.25,Rainy,West,No,88.3,Delhivery,Customs,0.0,P0027
7258.0,5534.0,4.5,5.0,2024-04-23,2024-04-28,2024-04-27,Sea,1284.0,50.0,1503.94,75197.0,Cloudy,North,No,71.3,BlueDart,Traffic,1.0,P0001
7259.0,8807.0,3.7,7.0,2024-08-21,2024-08-28,2024-08-28,Road,95.0,50.0,2225.54,111277.0,Clear,East,Yes,92.8,EcomExpress,Operational,1.0,P0091
7260.0,9241.0,4.7,2.0,2024-05-30,2024-06-01,2024-06-06,Road,114.0,53.0,871.81,46205.93,Cloudy,South,No,89.5,FedEx,Weather,0.0,P0080
7261.0,3071.0,4.1,4.0,2024-04-29,2024-05-03,2024-05-02,Sea,374.0,55.0,1576.74,86720.7,Cloudy,South,Yes,99.7,EcomExpress,Traffic,1.0,P0071
7262.0,1634.0,3.9,6.0,2024-07-26,2024-08-01,2024-08-01,Air,1356.0,86.0,3133.09,269445.74,Rainy,South,Yes,78.1,BlueDart,Weather,1.0,P0044
7263.0,5792.0,3.3,5.0,2024-03-18,2024-03-23,2024-03-25,Air,86.0,4.0,1833.43,7333.72,Storm,East,No,81.8,EcomExpress,Weather,0.0,P0087
7264.0,3820.0,2.6,7.0,2024-05-08,2024-05-15,2024-05-19,Air,832.0,78.0,2367.79,184687.62,Storm,Central,Yes,94.8,EcomExpress,Operational,0.0,P0041
7265.0,5857.0,4.8,2.0,2024-01-21,2024-01-23,2024-01-25,Sea,1425.0,93.0,2386.87,221978.91,Clear,South,No,93.9,Delhivery,Operational,0.0,P0075
7266.0,1844.0,3.9,3.0,2024-03-03,2024-03-06,2024-03-10,Road,672.0,70.0,3722.53,260577.1,Storm,West,No,78.4,FedEx,Traffic,0.0,P0042
7267.0,5481.0,2.8,4.0,2024-02-17,2024-02-21,2024-02-25,Road,226.0,31.0,4959.84,153755.04,Cloudy,North,No,79.6,FedEx,Customs,0.0,P0033
7268.0,8296.0,4.6,7.0,2024-07-22,2024-07-29,2024-07-30,Road,580.0,66.0,127.52,8416.32,Storm,North,No,90.2,DHL,Weather,0.0,P0050
7269.0,8325.0,3.4,4.0,2024-03-18,2024-03-22,2024-03-26,Road,920.0,75.0,1819.54,136465.5,Cloudy,Central,No,95.7,Delhivery,Operational,0.0,P0063
7270.0,3920.0,4.6,9.0,2024-04-04,2024-04-13,2024-04-17,Road,1479.0,4.0,2880.2,11520.8,Rainy,Central,No,96.5,DHL,Customs,0.0,P0100
7271.0,4708.0,4.5,2.0,2024-08-18,2024-08-20,2024-08-20,Sea,765.0,69.0,3777.19,260626.11,Clear,Central,Yes,83.8,BlueDart,Customs,1.0,P0037
7272.0,5706.0,5.0,6.0,2024-02-22,2024-02-28,2024-03-03,Air,406.0,78.0,4029.83,314326.74,Storm,Central,No,71.8,EcomExpress,Traffic,0.0,P0059
7273.0,4422.0,2.6,2.0,2024-06-30,2024-07-02,2024-07-01,Road,69.0,73.0,3395.54,247874.42,Clear,West,Yes,75.6,EcomExpress,Weather,1.0,P0081
7274.0,2689.0,2.8,4.0,2024-01-31,2024-02-04,2024-02-03,Road,1500.0,40.0,2262.1,90484.0,Clear,North,No,71.3,EcomExpress,Operational,1.0,P0099
7275.0,6864.0,4.4,9.0,2024-04-15,2024-04-24,2024-04-24,Air,1457.0,67.0,1503.54,100737.18,Rainy,West,No,91.3,FedEx,Weather,1.0,P0048
7276.0,8156.0,4.9,6.0,2024-05-14,2024-05-20,2024-05-25,Air,581.0,96.0,3813.1,366057.6,Rainy,Central,No,88.4,EcomExpress,Traffic,0.0,P0005
7277.0,9061.0,2.7,10.0,2024-04-05,2024-04-15,2024-04-18,Road,1309.0,66.0,4137.41,273069.06,Storm,South,No,86.5,Delhivery,Customs,0.0,P0048
7278.0,1353.0,4.9,7.0,2024-01-06,2024-01-13,2024-01-15,Road,481.0,55.0,2782.64,153045.2,Cloudy,South,Yes,81.8,FedEx,Customs,0.0,P0096
7279.0,1498.0,3.1,7.0,2024-02-04,2024-02-11,2024-02-15,Sea,787.0,44.0,778.08,34235.52,Rainy,South,No,98.2,BlueDart,Traffic,0.0,P0003
7280.0,6259.0,2.8,9.0,2024-08-24,2024-09-02,2024-09-02,Air,844.0,100.0,1676.56,167656.0,Cloudy,South,Yes,89.2,DHL,Operational,1.0,P0047
7281.0,5709.0,4.0,2.0,2024-03-23,2024-03-25,2024-03-25,Sea,1328.0,25.0,4265.61,106640.25,Storm,North,Yes,71.9,DHL,Customs,1.0,P0062
7282.0,1086.0,5.0,3.0,2024-03-19,2024-03-22,2024-03-24,Road,1364.0,52.0,3940.66,204914.32,Clear,Central,No,79.4,BlueDart,Customs,0.0,P0099
7283.0,6073.0,4.1,3.0,2024-02-29,2024-03-03,2024-03-08,Road,1181.0,33.0,2960.64,97701.12,Storm,South,Yes,96.0,EcomExpress,Operational,0.0,P0014
7284.0,7875.0,4.6,5.0,2024-02-27,2024-03-03,2024-03-07,Sea,586.0,19.0,2474.79,47021.01,Clear,West,Yes,83.4,Delhivery,Customs,0.0,P0063
7285.0,5550.0,4.9,4.0,2024-11-21,2024-11-25,2024-11-26,Road,216.0,3.0,3361.44,10084.32,Cloudy,South,No,93.7,BlueDart,Weather,0.0,P0061
7286.0,7772.0,2.5,9.0,2024-04-09,2024-04-18,2024-04-21,Air,859.0,66.0,3926.87,259173.42,Cloudy,West,Yes,73.9,DHL,Weather,0.0,P0031
7287.0,9313.0,3.9,8.0,2024-04-01,2024-04-09,2024-04-08,Air,789.0,19.0,1757.87,33399.53,Rainy,Central,No,76.8,DHL,Operational,1.0,P0095
7288.0,4548.0,3.9,7.0,2024-04-04,2024-04-11,2024-04-10,Air,335.0,63.0,1272.95,80195.85,Rainy,South,No,85.3,Delhivery,Customs,1.0,P0017
7289.0,5751.0,3.7,8.0,2024-04-16,2024-04-24,2024-04-28,Sea,160.0,93.0,2069.15,192430.95,Clear,East,Yes,76.4,EcomExpress,Weather,0.0,P0024
7290.0,3687.0,3.7,2.0,2024-05-10,2024-05-12,2024-05-16,Sea,1202.0,35.0,3529.61,123536.35,Storm,Central,Yes,86.6,DHL,Traffic,0.0,P0023
7291.0,5204.0,4.3,9.0,2024-08-26,2024-09-04,2024-09-03,Sea,1139.0,70.0,744.83,52138.1,Clear,East,Yes,82.4,BlueDart,Customs,1.0,P0082
7292.0,8651.0,2.8,9.0,2024-08-02,2024-08-11,2024-08-16,Sea,546.0,13.0,2359.24,30670.12,Clear,West,Yes,81.0,BlueDart,Weather,0.0,P0050
7293.0,5468.0,4.2,2.0,2024-08-25,2024-08-27,2024-08-26,Road,930.0,18.0,3863.92,69550.56,Cloudy,North,No,71.3,FedEx,Operational,1.0,P0078
7294.0,2258.0,4.4,2.0,2024-09-06,2024-09-08,2024-09-10,Air,87.0,60.0,4897.58,293854.8,Cloudy,South,Yes,82.6,EcomExpress,Traffic,0.0,P0079
7295.0,8323.0,3.4,8.0,2024-07-11,2024-07-19,2024-07-21,Air,494.0,91.0,3201.58,291343.78,Cloudy,East,No,98.2,DHL,Customs,0.0,P0079
7296.0,6120.0,4.5,9.0,2024-06-14,2024-06-23,2024-06-26,Air,465.0,25.0,2142.15,53553.75,Cloudy,West,Yes,74.5,EcomExpress,Operational,0.0,P0070
7297.0,5553.0,3.6,4.0,2024-11-21,2024-11-25,2024-11-26,Road,249.0,5.0,2662.88,13314.4,Rainy,North,Yes,77.3,FedEx,Operational,0.0,P0027
7298.0,9572.0,3.9,5.0,2024-05-23,2024-05-28,2024-05-31,Air,263.0,1.0,609.17,609.17,Storm,West,Yes,85.0,BlueDart,Customs,0.0,P0015
7299.0,8840.0,2.6,3.0,2024-08-09,2024-08-12,2024-08-13,Sea,368.0,79.0,2306.23,182192.17,Clear,North,No,98.7,FedEx,Traffic,0.0,P0050
7300.0,2876.0,2.9,4.0,2024-07-05,2024-07-09,2024-07-10,Air,1494.0,4.0,3781.2,15124.8,Storm,North,Yes,94.9,BlueDart,Customs,0.0,P0036
7301.0,5885.0,3.7,4.0,2024-07-22,2024-07-26,2024-07-28,Sea,183.0,32.0,4215.34,134890.88,Cloudy,East,No,96.3,DHL,Traffic,0.0,P0008
7302.0,8453.0,3.7,7.0,2024-04-30,2024-05-07,2024-05-08,Air,223.0,64.0,1294.15,82825.6,Clear,North,No,98.7,BlueDart,Traffic,0.0,P0079
7303.0,2813.0,3.1,9.0,2024-04-19,2024-04-28,2024-04-27,Air,769.0,30.0,267.78,8033.4,Cloudy,South,Yes,96.6,BlueDart,Traffic,1.0,P0003
7304.0,3848.0,2.5,8.0,2024-08-14,2024-08-22,2024-08-26,Air,914.0,10.0,2695.56,26955.6,Clear,Central,No,94.9,DHL,Operational,0.0,P0062
7305.0,5592.0,4.2,5.0,2024-03-04,2024-03-09,2024-03-10,Air,995.0,62.0,4958.37,307418.94,Clear,North,Yes,87.2,FedEx,Customs,0.0,P0047
7306.0,2176.0,3.5,3.0,2024-03-27,2024-03-30,2024-04-01,Road,1336.0,95.0,1752.22,166460.9,Cloudy,South,Yes,91.3,BlueDart,Customs,0.0,P0077
7307.0,4844.0,4.4,5.0,2024-09-23,2024-09-28,2024-09-28,Road,472.0,77.0,4832.92,372134.84,Storm,Central,Yes,87.4,BlueDart,Operational,1.0,P0098
7308.0,2659.0,3.5,2.0,2024-11-14,2024-11-16,2024-11-16,Road,1223.0,99.0,4836.91,425003.27625,Cloudy,South,No,88.9,BlueDart,Traffic,1.0,P0088
7309.0,4465.0,4.4,10.0,2024-03-07,2024-03-17,2024-03-18,Road,796.0,58.0,2126.33,123327.14,Clear,East,No,88.5,EcomExpress,Weather,0.0,P0096
7310.0,2156.0,3.3,3.0,2024-08-22,2024-08-25,2024-08-26,Road,922.0,51.0,610.25,31122.75,Storm,North,Yes,74.7,BlueDart,Weather,0.0,P0061
7311.0,1081.0,3.0,9.0,2024-04-01,2024-04-10,2024-04-15,Road,1480.0,39.0,1315.7,51312.3,Rainy,East,No,77.4,EcomExpress,Weather,0.0,P0032
7312.0,1283.0,4.5,4.0,2024-03-14,2024-03-18,2024-03-19,Air,1192.0,12.0,2214.48,26573.76,Rainy,West,Yes,82.1,EcomExpress,Operational,0.0,P0094
7313.0,8358.0,3.2,7.0,2024-09-22,2024-09-29,2024-09-28,Road,32.0,57.0,2333.71,133021.47,Cloudy,South,Yes,77.3,DHL,Operational,1.0,P0013
7314.0,4115.0,4.1,9.0,2024-07-19,2024-07-28,2024-07-29,Road,1098.0,42.0,938.74,39427.08,Rainy,Central,Yes,86.5,EcomExpress,Operational,0.0,P0001
7315.0,1610.0,4.1,3.0,2024-05-20,2024-05-23,2024-05-23,Sea,1173.0,76.0,4039.24,306982.24,Storm,East,Yes,91.2,BlueDart,Weather,1.0,P0034
7316.0,6896.0,3.2,9.0,2024-01-01,2024-01-10,2024-01-13,Sea,602.0,29.0,3138.05,91003.45,Storm,North,Yes,94.9,BlueDart,Traffic,0.0,P0062
7317.0,6984.0,4.1,5.0,2024-02-13,2024-02-18,2024-02-18,Road,1406.0,13.0,1892.78,24606.14,Clear,Central,No,95.8,Delhivery,Customs,1.0,P0079
7318.0,3708.0,4.1,6.0,2024-10-14,2024-10-20,2024-10-25,Air,1065.0,83.0,2113.29,175403.07,Storm,South,No,98.2,EcomExpress,Operational,0.0,P0078
7319.0,7421.0,4.5,8.0,2024-10-13,2024-10-21,2024-10-22,Road,1308.0,41.0,1282.55,52584.55,Storm,Central,Yes,94.2,BlueDart,Operational,0.0,P0093
7320.0,9972.0,3.1,3.0,2024-06-29,2024-07-02,2024-07-04,Road,438.0,36.0,4102.78,147700.08,Rainy,South,No,93.6,DHL,Customs,0.0,P0098
7321.0,1647.0,2.6,9.0,2024-07-14,2024-07-23,2024-07-23,Air,765.0,73.0,4290.0,313170.0,Rainy,Central,Yes,71.2,DHL,Traffic,1.0,P0082
7322.0,5286.0,3.7,10.0,2024-01-13,2024-01-23,2024-01-28,Sea,352.0,35.0,183.43,6420.05,Storm,Central,Yes,89.7,BlueDart,Operational,0.0,P0071
7323.0,8044.0,4.4,8.0,2024-02-17,2024-02-25,2024-02-27,Sea,796.0,14.0,136.83,1915.62,Cloudy,South,Yes,74.1,FedEx,Operational,0.0,P0093
7324.0,6297.0,3.7,6.0,2024-07-05,2024-07-11,2024-07-11,Sea,956.0,69.0,3275.74,226026.06,Rainy,East,Yes,94.7,DHL,Operational,1.0,P0031
7325.0,9305.0,4.2,4.0,2024-07-18,2024-07-22,2024-07-23,Road,645.0,25.0,1642.42,41060.5,Cloudy,South,No,99.1,DHL,Customs,0.0,P0064
7326.0,2151.0,2.8,9.0,2024-11-19,2024-11-28,2024-11-27,Road,780.0,7.0,3006.52,21045.64,Rainy,Central,No,98.7,Delhivery,Traffic,1.0,P0025
7327.0,5163.0,4.3,6.0,2024-01-06,2024-01-12,2024-01-15,Air,463.0,45.0,2625.16,118132.2,Rainy,South,Yes,78.4,Delhivery,Operational,0.0,P0038
7328.0,3341.0,4.2,4.0,2024-07-25,2024-07-29,2024-07-28,Road,286.0,7.0,1559.6,10917.2,Rainy,East,Yes,80.0,BlueDart,Weather,1.0,P0014
7329.0,5714.0,3.6,9.0,2024-03-06,2024-03-15,2024-03-15,Sea,393.0,68.0,3550.53,241436.04,Storm,South,No,89.0,EcomExpress,Customs,1.0,P0008
7330.0,2477.0,3.4,4.0,2024-04-12,2024-04-16,2024-04-21,Road,664.0,41.0,3298.8,135250.8,Rainy,North,No,98.0,DHL,Operational,0.0,P0091
7331.0,2119.0,4.2,3.0,2024-05-03,2024-05-06,2024-05-06,Sea,339.0,29.0,1073.27,31124.83,Cloudy,East,Yes,96.6,DHL,Customs,1.0,P0054
7332.0,3792.0,5.0,4.0,2024-02-03,2024-02-07,2024-02-06,Air,530.0,14.0,1979.94,27719.16,Storm,Central,No,79.2,EcomExpress,Customs,1.0,P0002
7333.0,5542.0,3.6,6.0,2024-02-12,2024-02-18,2024-02-19,Road,35.0,1.0,4545.63,4545.63,Rainy,West,Yes,96.0,BlueDart,Traffic,0.0,P0081
7334.0,2868.0,3.5,5.0,2024-03-26,2024-03-31,2024-03-30,Air,336.0,38.0,3777.01,143526.38,Cloudy,North,Yes,76.0,BlueDart,Operational,1.0,P0078
7335.0,4164.0,3.5,3.0,2024-08-25,2024-08-28,2024-09-02,Sea,1334.0,70.0,2089.38,146256.6,Clear,East,Yes,83.0,BlueDart,Operational,0.0,P0089
7336.0,5486.0,3.2,9.0,2024-05-15,2024-05-24,2024-05-28,Sea,450.0,68.0,4610.77,313532.36,Clear,East,Yes,94.8,EcomExpress,Operational,0.0,P0056
7337.0,5854.0,4.9,4.0,2024-07-16,2024-07-20,2024-07-20,Road,245.0,33.0,3479.3,114816.9,Cloudy,South,Yes,98.3,EcomExpress,Customs,1.0,P0094
7338.0,2208.0,4.9,3.0,2024-01-19,2024-01-22,2024-01-24,Road,832.0,18.0,1529.33,27527.94,Cloudy,East,Yes,81.7,Delhivery,Weather,0.0,P0093
7339.0,9216.0,4.3,8.0,2024-01-13,2024-01-21,2024-01-25,Road,583.0,55.0,306.98,16883.9,Clear,Central,No,81.3,Delhivery,Weather,0.0,P0084
7340.0,3844.0,4.9,6.0,2024-01-22,2024-01-28,2024-01-30,Sea,1087.0,47.0,2137.57,100465.79,Cloudy,West,No,94.0,Delhivery,Operational,0.0,P0085
7341.0,4843.0,4.9,7.0,2024-02-18,2024-02-25,2024-02-28,Air,824.0,79.0,3576.58,282549.82,Cloudy,Central,No,73.8,FedEx,Operational,0.0,P0061
7342.0,6823.0,4.3,2.0,2024-08-26,2024-08-28,2024-09-01,Air,360.0,39.0,4240.21,165368.19,Rainy,East,Yes,78.6,DHL,Customs,0.0,P0022
7343.0,1434.0,2.8,6.0,2024-08-26,2024-09-01,2024-09-04,Sea,277.0,98.0,288.95,28317.1,Clear,Central,Yes,97.2,BlueDart,Operational,0.0,P0035
7344.0,1213.0,3.3,3.0,2024-03-29,2024-04-01,2024-04-05,Air,124.0,70.0,1076.38,75346.6,Clear,South,No,92.1,Delhivery,Traffic,0.0,P0016
7345.0,8918.0,4.9,7.0,2024-02-10,2024-02-17,2024-02-17,Air,1200.0,53.0,1569.94,83206.82,Rainy,Central,No,85.5,BlueDart,Operational,1.0,P0050
7346.0,6463.0,2.9,9.0,2024-05-25,2024-06-03,2024-06-05,Sea,1180.0,49.0,4034.31,197681.19,Rainy,West,Yes,96.1,BlueDart,Customs,0.0,P0043
7347.0,5482.0,3.9,6.0,2024-11-04,2024-11-12,2024-11-15,Air,180.0,63.0,490.94,99717.945,Cloudy,Central,Yes,75.5,EcomExpress,Operational,0.0,P0017
7348.0,7776.0,4.0,2.0,2024-10-15,2024-10-17,2024-10-19,Air,1431.0,37.0,711.66,26331.42,Clear,East,Yes,93.6,BlueDart,Weather,0.0,P0080
7349.0,5007.0,3.5,10.0,2024-03-31,2024-04-10,2024-04-11,Air,1298.0,3.0,1078.73,3236.19,Storm,Central,No,79.9,DHL,Weather,0.0,P0058
7350.0,7715.0,4.9,7.0,2024-08-05,2024-08-12,2024-08-16,Sea,45.0,71.0,2670.87,189631.77,Rainy,West,No,96.7,DHL,Operational,0.0,P0002
7351.0,8045.0,4.2,5.0,2024-09-14,2024-09-19,2024-09-21,Air,160.0,70.0,1530.31,107121.7,Clear,East,Yes,82.2,DHL,Customs,0.0,P0004
7352.0,8676.0,3.2,9.0,2024-06-24,2024-07-03,2024-07-03,Air,476.0,26.0,3044.09,79146.34,Storm,South,Yes,79.8,BlueDart,Weather,1.0,P0085
7353.0,4831.0,2.9,4.0,2024-08-20,2024-08-24,2024-08-25,Road,1252.0,5.0,1563.48,7817.4,Clear,West,Yes,91.9,FedEx,Operational,0.0,P0039
7354.0,1065.0,3.1,3.0,2024-05-23,2024-05-26,2024-05-25,Road,1364.0,7.0,2972.65,20808.55,Rainy,North,Yes,88.1,BlueDart,Operational,1.0,P0098
7355.0,3215.0,3.0,7.0,2024-08-13,2024-08-20,2024-08-25,Air,988.0,53.0,2930.1,155295.3,Cloudy,North,No,86.1,FedEx,Operational,0.0,P0094
7356.0,3101.0,4.4,4.0,2024-09-17,2024-09-21,2024-09-26,Road,485.0,56.0,3577.06,200315.36,Cloudy,East,No,99.7,DHL,Operational,0.0,P0006
7357.0,4494.0,2.9,3.0,2024-08-18,2024-08-21,2024-08-20,Sea,1212.0,86.0,3047.8,262110.8,Rainy,West,Yes,87.5,BlueDart,Operational,1.0,P0081
7358.0,4724.0,4.0,3.0,2024-08-28,2024-08-31,2024-09-05,Sea,1128.0,38.0,830.4,31555.2,Rainy,West,No,86.2,BlueDart,Operational,0.0,P0089
7359.0,3292.0,3.8,6.0,2024-02-28,2024-03-05,2024-03-06,Air,1154.0,54.0,1877.09,101362.86,Cloudy,North,Yes,85.3,Delhivery,Operational,0.0,P0069
7360.0,2168.0,3.8,8.0,2024-06-25,2024-07-03,2024-07-07,Road,495.0,66.0,4720.9,311579.4,Clear,North,No,78.5,EcomExpress,Weather,0.0,P0069
7361.0,9901.0,2.8,7.0,2024-02-22,2024-02-29,2024-02-29,Air,1095.0,95.0,232.51,22088.45,Clear,North,No,78.0,DHL,Operational,1.0,P0020
7362.0,7892.0,4.7,6.0,2024-03-16,2024-03-22,2024-03-24,Road,686.0,55.0,3168.75,174281.25,Storm,Central,Yes,73.7,BlueDart,Customs,0.0,P0064
7363.0,8843.0,4.1,4.0,2024-04-25,2024-04-29,2024-05-03,Air,86.0,100.0,3326.05,332605.0,Cloudy,East,Yes,95.8,Delhivery,Operational,0.0,P0016
7364.0,4370.0,4.5,7.0,2024-03-01,2024-03-08,2024-03-08,Air,1235.0,27.0,3676.93,99277.11,Rainy,South,No,88.5,Delhivery,Traffic,1.0,P0051
7365.0,4473.0,3.0,9.0,2024-09-20,2024-09-29,2024-09-30,Road,90.0,26.0,4421.98,114971.48,Cloudy,North,Yes,94.8,DHL,Traffic,0.0,P0037
7366.0,7211.0,3.6,6.0,2024-05-09,2024-05-15,2024-05-14,Air,735.0,42.0,3119.04,130999.68,Storm,West,Yes,84.8,Delhivery,Operational,1.0,P0073
7367.0,3450.0,3.3,6.0,2024-04-10,2024-04-16,2024-04-20,Air,1337.0,50.0,3137.15,156857.5,Clear,North,No,90.4,EcomExpress,Traffic,0.0,P0069
7368.0,6938.0,3.0,5.0,2024-01-13,2024-01-18,2024-01-19,Road,1088.0,4.0,161.92,647.68,Cloudy,West,No,97.5,EcomExpress,Customs,0.0,P0042
7369.0,5550.0,3.1,9.0,2024-03-30,2024-04-08,2024-04-13,Sea,659.0,66.0,3897.6,257241.6,Cloudy,East,Yes,92.4,DHL,Operational,0.0,P0057
7370.0,1379.0,4.1,8.0,2024-07-08,2024-07-16,2024-07-15,Sea,729.0,2.0,2030.35,4060.7,Clear,West,Yes,74.4,DHL,Operational,1.0,P0066
7371.0,1396.0,4.8,10.0,2024-05-08,2024-05-18,2024-05-21,Sea,1315.0,52.0,2826.94,147000.88,Storm,Central,Yes,77.5,DHL,Operational,0.0,P0009
7372.0,9414.0,4.9,2.0,2024-03-06,2024-03-08,2024-03-07,Road,1114.0,6.0,3525.51,21153.06,Storm,North,No,75.1,BlueDart,Weather,1.0,P0100
7373.0,4894.0,3.2,5.0,2024-11-17,2024-11-22,2024-11-23,Sea,1320.0,96.0,673.98,64702.08,Storm,Central,Yes,71.8,Delhivery,Operational,0.0,P0086
7374.0,2612.0,3.7,9.0,2024-07-01,2024-07-10,2024-07-09,Air,204.0,46.0,1601.2,73655.2,Rainy,West,Yes,72.4,FedEx,Traffic,1.0,P0064
7375.0,6601.0,2.9,3.0,2024-11-21,2024-11-24,2024-11-29,Air,720.0,82.0,1218.02,99877.64,Cloudy,Central,No,74.3,DHL,Customs,0.0,P0086
7376.0,3728.0,4.4,2.0,2024-05-26,2024-05-28,2024-05-31,Sea,1415.0,18.0,2190.99,39437.82,Rainy,South,No,79.8,DHL,Operational,0.0,P0022
7377.0,3243.0,3.2,9.0,2024-02-01,2024-02-10,2024-02-15,Air,720.0,69.0,3814.8,263221.2,Cloudy,Central,No,75.3,Delhivery,Operational,0.0,P0034
7378.0,2170.0,4.0,9.0,2024-06-15,2024-06-24,2024-06-23,Road,1018.0,67.0,4049.52,271317.84,Cloudy,North,Yes,91.8,Delhivery,Operational,1.0,P0055
7379.0,7905.0,3.1,7.0,2024-08-31,2024-09-07,2024-09-07,Road,1212.0,95.0,1670.38,158686.1,Storm,West,Yes,97.2,BlueDart,Traffic,1.0,P0029
7380.0,9076.0,4.3,8.0,2024-11-05,2024-11-13,2024-11-18,Air,639.0,72.0,2596.56,186952.32,Storm,North,No,83.4,DHL,Customs,0.0,P0038
7381.0,3884.0,2.9,7.0,2024-07-14,2024-07-21,2024-07-22,Road,1058.0,100.0,2595.72,259572.0,Rainy,East,No,90.0,Delhivery,Operational,0.0,P0097
7382.0,1137.0,2.5,3.0,2024-01-13,2024-01-16,2024-01-19,Road,30.0,36.0,2294.1,82587.6,Clear,North,No,79.7,DHL,Traffic,0.0,P0018
7383.0,6683.0,4.8,6.0,2024-02-12,2024-02-18,2024-02-18,Sea,1405.0,36.0,3773.35,135840.6,Rainy,South,No,71.6,DHL,Customs,1.0,P0071
7384.0,2993.0,2.7,2.0,2024-04-17,2024-04-19,2024-04-23,Air,189.0,30.0,385.27,11558.1,Rainy,Central,No,96.2,Delhivery,Operational,0.0,P0065
7385.0,1275.0,4.5,10.0,2024-04-10,2024-04-20,2024-04-23,Road,320.0,47.0,3932.32,184819.04,Cloudy,West,No,89.2,DHL,Traffic,0.0,P0097
7386.0,4274.0,2.7,10.0,2024-02-12,2024-02-22,2024-02-25,Air,26.0,3.0,1447.64,4342.92,Storm,East,No,85.4,Delhivery,Weather,0.0,P0001
7387.0,5854.0,4.0,6.0,2024-05-19,2024-05-25,2024-05-26,Road,834.0,34.0,3050.17,103705.78,Clear,West,Yes,84.4,DHL,Weather,0.0,P0088
7388.0,1034.0,2.6,8.0,2024-02-27,2024-03-06,2024-03-06,Air,954.0,83.0,1986.61,164888.63,Clear,North,No,97.5,EcomExpress,Traffic,1.0,P0004
7389.0,9985.0,3.8,3.0,2024-10-21,2024-10-24,2024-10-27,Air,775.0,11.0,147.68,1624.48,Rainy,South,No,96.1,EcomExpress,Customs,0.0,P0004
7390.0,2099.0,3.1,3.0,2024-09-25,2024-09-28,2024-10-03,Sea,1268.0,7.0,3445.94,24121.58,Cloudy,South,No,87.8,EcomExpress,Weather,0.0,P0082
