order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,order_quantity,unit_price,total_order_value,previous_on_time_rate,on_time_delivery,shipment_mode_Road,shipment_mode_Sea,weather_condition_Cloudy,weather_condition_Rainy,weather_condition_Storm,region_East,region_North,region_South,region_West,holiday_period_Yes,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,promised_duration_days,actual_duration_days,delay_days
7880,1078,0.40000000000000013,0.125,2024-08-04,2024-08-07,2024-08-06,0.6328859060402684,0.26262626262626265,0.40948025966602697,0.11365710234011475,0.8133333333333335,1,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,0.125,0.07142857142857142,0.0
7881,9287,0.2400000000000002,0.375,2024-04-08,2024-04-13,2024-04-15,0.7328859060402684,0.33333333333333337,0.47042216143387905,0.16351917336793229,0.17333333333333334,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.375,0.4285714285714286,0.5
7882,7521,0.8800000000000001,0.875,2024-01-14,2024-01-23,2024-01-27,0.4476510067114094,0.0,0.07296778671457152,0.0006630813486008285,0.45666666666666655,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.875,0.8571428571428571,0.8333333333333333
7883,5610,1.0,0.875,2024-01-31,2024-02-09,2024-02-14,0.32550335570469796,0.1414141414141414,0.6952333319724002,0.1050845336585889,0.6833333333333331,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.875,0.9285714285714286,0.9999999999999999
7884,6952,0.11999999999999988,0.75,2024-10-05,2024-10-13,2024-10-13,0.6006711409395973,0.6060606060606062,0.9337055485240681,0.5708481670896098,0.8866666666666663,1,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,0.75,0.5,0.16666666666666666
7885,7112,0.11999999999999988,0.75,2024-05-31,2024-06-08,2024-06-08,0.49395973154362416,0.24242424242424243,0.5780937410688768,0.14657769126835468,0.42333333333333334,1,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0.75,0.5,0.16666666666666666
7886,2191,0.3600000000000001,1.0,2024-04-11,2024-04-21,2024-04-25,0.7999999999999999,0.7979797979797981,0.9008512636263422,0.7229447197135351,0.7399999999999998,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.0,0.9285714285714286,0.8333333333333333
7887,4471,0.2400000000000002,0.75,2024-05-19,2024-05-27,2024-05-31,0.9134228187919463,0.24242424242424243,0.2882292900012248,0.07547810967296606,0.3599999999999999,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.75,0.7857142857142857,0.8333333333333333
7888,4189,0.72,0.125,2024-08-18,2024-08-21,2024-08-21,0.7536912751677852,0.15151515151515152,0.2875168415465643,0.048102640169770935,0.5666666666666664,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.125,0.14285714285714285,0.16666666666666666
7889,4069,0.72,1.0,2024-04-23,2024-05-03,2024-05-04,0.47651006711409394,0.7575757575757577,0.0071918507328624474,0.02041129270038287,0.98,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,0.7142857142857143,0.3333333333333333
7890,9424,0.6000000000000001,0.875,2024-11-08,2024-11-17,2024-11-21,0.3939597315436241,0.27272727272727276,0.5474849957130609,0.15578868555208714,0.6666666666666665,0,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,0.875,0.8571428571428571,0.8333333333333333
7891,1799,0.4800000000000002,1.0,2024-09-11,2024-09-21,2024-09-21,0.8174496644295302,0.47474747474747475,0.8235883721879721,0.39727832205688446,0.8399999999999999,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1.0,0.6428571428571428,0.16666666666666666
7892,4475,0.52,0.5,2024-09-05,2024-09-11,2024-09-10,0.7751677852348993,0.4646464646464647,0.8362042216143388,0.3948140292759248,0.69,1,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0.5,0.2857142857142857,0.0
7893,3820,0.4800000000000002,0.375,2024-08-12,2024-08-17,2024-08-17,0.17583892617449665,0.5454545454545455,0.971224431470216,0.53492041832089,0.8133333333333335,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.375,0.2857142857142857,0.16666666666666666
7894,5051,0.8800000000000001,0.25,2024-07-01,2024-07-05,2024-07-04,0.6503355704697986,0.31313131313131315,0.9066815008369739,0.2908558686554941,0.15333333333333288,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.25,0.14285714285714285,0.0
7895,6077,0.6800000000000002,0.75,2024-01-02,2024-01-10,2024-01-09,0.41006711409395974,0.18181818181818182,0.10835340709590495,0.02377042283443382,0.6499999999999999,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0.75,0.4285714285714286,0.0
7896,8003,0.11999999999999988,0.0,2024-04-21,2024-04-23,2024-04-28,0.4906040268456376,0.8484848484848486,0.571334667047728,0.4933373303282565,0.6933333333333329,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.0,0.4285714285714286,0.9999999999999999
7897,2447,0.20000000000000018,0.75,2024-07-25,2024-08-02,2024-08-01,0.9516778523489933,0.5757575757575758,0.6891764994079942,0.4036088201396148,0.7733333333333334,1,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.75,0.4285714285714286,0.0
7898,2302,0.6399999999999999,0.0,2024-01-27,2024-01-29,2024-01-28,0.8651006711409396,0.23232323232323232,0.7591903809251622,0.18334800159967923,0.9099999999999997,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,0.0,0.0,0.0
7899,2597,0.28000000000000025,0.5,2024-07-17,2024-07-23,2024-07-22,0.48523489932885905,0.050505050505050504,0.9525823704731965,0.05703106477833692,0.48666666666666636,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0.5,0.2857142857142857,0.0
7900,9420,0.20000000000000018,0.125,2024-08-16,2024-08-19,2024-08-18,0.3174496644295302,0.6969696969696971,0.887829175682848,0.6236012896217195,0.23999999999999977,1,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,0.125,0.07142857142857142,0.0
7901,5851,0.9199999999999999,0.125,2024-09-06,2024-09-09,2024-09-09,0.27315436241610735,0.6666666666666667,0.2518066386314457,0.1787653776197807,0.6933333333333329,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.125,0.14285714285714285,0.16666666666666666
7902,3782,0.44000000000000017,1.0,2024-07-10,2024-07-20,2024-07-21,0.6469798657718121,0.98989898989899,0.850187808761687,0.8454934733475288,0.9333333333333331,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,1.0,0.7142857142857143,0.3333333333333333
7903,5889,0.08000000000000007,1.0,2024-05-15,2024-05-25,2024-05-29,0.8838926174496644,0.8686868686868688,0.3646837872045074,0.328555306053823,0.9366666666666661,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1.0,0.9285714285714286,0.8333333333333333
7904,6682,0.7600000000000002,0.125,2024-07-12,2024-07-15,2024-07-15,0.7993288590604026,0.3434343434343435,0.816559833421794,0.28719966782240225,0.023333333333333428,1,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,0.125,0.14285714285714285,0.16666666666666666
7905,6272,0.28000000000000025,0.75,2024-02-10,2024-02-18,2024-02-19,0.4154362416107382,0.8282828282828284,0.7740721838892745,0.6468223559881588,0.7199999999999998,0,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,0.75,0.5714285714285714,0.3333333333333333
7906,2931,0.6800000000000002,0.875,2024-02-20,2024-02-29,2024-03-02,0.29261744966442954,0.595959595959596,0.7557710366227085,0.45673836842130455,0.9566666666666666,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.875,0.7142857142857143,0.5
7907,3038,0.44000000000000017,1.0,2024-10-25,2024-11-04,2024-11-07,0.2295302013422819,0.09090909090909093,0.8596456130322949,0.08610281358118628,0.5299999999999998,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1.0,0.8571428571428571,0.6666666666666666
7908,5778,0.11999999999999988,0.0,2024-04-17,2024-04-19,2024-04-20,0.9275167785234899,0.7979797979797981,0.8184644592332502,0.6582781648489613,0.29666666666666686,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333
7909,5517,0.56,0.375,2024-11-06,2024-11-11,2024-11-13,0.8812080536912751,0.393939393939394,0.4311027640550361,0.17698918245650908,0.9199999999999995,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0.375,0.4285714285714286,0.5
7910,6971,0.8399999999999999,0.875,2024-03-07,2024-03-16,2024-03-21,0.6422818791946309,0.2828282828282828,0.23991344465765727,0.07384790617132532,0.9866666666666664,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.875,0.9285714285714286,0.9999999999999999
7911,8664,0.9199999999999999,1.0,2024-07-08,2024-07-18,2024-07-18,0.436241610738255,0.20202020202020202,0.07645449720328257,0.019726880425778904,0.21333333333333337,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,1.0,0.6428571428571428,0.16666666666666666
7912,3391,0.6000000000000001,0.125,2024-07-06,2024-07-09,2024-07-14,0.24697986577181208,0.38383838383838387,0.651892377413955,0.25704226501666644,0.94,0,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0.125,0.5,0.9999999999999999
7913,7304,0.72,0.625,2024-08-07,2024-08-14,2024-08-16,0.6671140939597315,0.26262626262626265,0.4074409014820561,0.11311685908463809,0.22999999999999998,0,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,0.625,0.5714285714285714,0.5
7914,7466,0.3600000000000001,0.5,2024-05-15,2024-05-21,2024-05-24,0.832214765100671,0.7171717171717172,0.07354550279671743,0.06619735424813604,0.10999999999999988,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5,0.5714285714285714,0.6666666666666666
7915,8281,0.8399999999999999,0.125,2024-06-08,2024-06-11,2024-06-10,0.35906040268456374,0.9595959595959597,0.2990262523986445,0.3007274606870533,0.23666666666666636,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.125,0.07142857142857142,0.0
7916,5036,0.40000000000000013,0.625,2024-06-16,2024-06-23,2024-06-24,0.9020134228187919,0.5454545454545455,0.24152819172824888,0.14115563025585753,0.08666666666666645,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0.625,0.5,0.3333333333333333
7917,5974,0.2400000000000002,1.0,2024-06-02,2024-06-12,2024-06-16,0.4610738255033557,0.4444444444444445,0.24807700159229165,0.11833614611135516,0.6933333333333329,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,0.9285714285714286,0.8333333333333333
7918,6656,0.6399999999999999,1.0,2024-01-10,2024-01-20,2024-01-20,0.46241610738255035,0.6666666666666667,0.41585759196505123,0.2866068082827845,0.22666666666666657,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1.0,0.6428571428571428,0.16666666666666666
7919,6823,0.52,0.375,2024-02-19,2024-02-24,2024-02-26,0.7073825503355704,0.7373737373737375,0.22998611848283182,0.18162622533401376,0.20666666666666655,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.375,0.4285714285714286,0.5
7920,4673,0.040000000000000036,0.875,2024-01-25,2024-02-03,2024-02-08,0.714765100671141,0.8686868686868688,0.034497611562487235,0.0467103816455173,0.9499999999999997,0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.875,0.9285714285714286,0.9999999999999999
7921,6079,0.4800000000000002,1.0,2024-01-29,2024-02-08,2024-02-12,0.08657718120805369,0.37373737373737376,0.8605928224390641,0.32825557149266144,0.023333333333333428,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1.0,0.9285714285714286,0.8333333333333333
7922,7184,1.0,0.125,2024-02-21,2024-02-24,2024-02-23,0.3087248322147651,0.6262626262626264,0.15585065120646713,0.10876535017999796,0.4366666666666661,1,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.125,0.07142857142857142,0.0
7923,9593,0.4800000000000002,0.125,2024-02-04,2024-02-07,2024-02-10,0.46308724832214765,0.13131313131313133,0.12700567509084226,0.02001023123344688,0.08999999999999986,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.125,0.3571428571428571,0.6666666666666666
7924,3811,0.11999999999999988,0.125,2024-03-25,2024-03-28,2024-03-29,0.1181208053691275,0.5252525252525253,0.7110684685420324,0.3801769882010336,0.31333333333333346,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.125,0.21428571428571427,0.3333333333333333
7925,3749,0.4800000000000002,0.375,2024-02-10,2024-02-15,2024-02-20,0.15570469798657718,0.8484848484848486,0.8843751275874738,0.7544040300508483,0.1166666666666667,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0.375,0.6428571428571428,0.9999999999999999
7926,9534,0.040000000000000036,0.0,2024-03-10,2024-03-12,2024-03-16,0.8845637583892617,0.35353535353535354,0.8666067856122156,0.313089783830393,0.9099999999999997,0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.3571428571428571,0.8333333333333333
7927,3730,0.7600000000000002,0.375,2024-01-07,2024-01-12,2024-01-13,0.2664429530201342,0.6666666666666667,0.5012187155513821,0.34272026269125505,0.1866666666666661,0,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,0.375,0.3571428571428571,0.3333333333333333
7928,8385,0.8800000000000001,0.875,2024-11-05,2024-11-14,2024-11-18,0.41006711409395974,0.5151515151515152,0.7918833952557873,0.4142303394307134,0.19666666666666677,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.875,0.8571428571428571,0.8333333333333333
7929,5729,0.6399999999999999,0.375,2024-07-07,2024-07-12,2024-07-13,0.7449664429530201,0.33333333333333337,0.6654431878495897,0.22857593396057468,0.6866666666666661,0,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0.375,0.3571428571428571,0.3333333333333333
7930,2820,0.2400000000000002,0.25,2024-01-06,2024-01-10,2024-01-10,0.24765100671140938,0.6161616161616162,0.05196995059813009,0.043843385016464564,0.25,1,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0.25,0.21428571428571427,0.16666666666666666
7931,5284,0.0,0.125,2024-03-12,2024-03-15,2024-03-15,0.512751677852349,0.5252525252525253,0.8996897072632997,0.4782610724680857,0.6099999999999999,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,0.125,0.14285714285714285,0.16666666666666666
7932,7602,0.40000000000000013,0.125,2024-09-21,2024-09-24,2024-09-24,0.2442953020134228,0.0202020202020202,0.9879189972645245,0.02942854609469902,0.4366666666666661,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.125,0.14285714285714285,0.16666666666666666
7933,1606,0.40000000000000013,0.0,2024-11-01,2024-11-03,2024-11-04,0.35436241610738256,0.47474747474747475,0.5769566815008369,0.2811275243072912,0.1166666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.14285714285714285,0.3333333333333333
7934,7877,0.44000000000000017,0.375,2024-05-21,2024-05-26,2024-05-25,0.8060402684563758,0.27272727272727276,0.7055281100722656,0.19920627323906745,0.22999999999999998,1,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,0.375,0.21428571428571427,0.0
7935,1758,0.40000000000000013,0.375,2024-05-10,2024-05-15,2024-05-18,0.1523489932885906,0.5555555555555557,0.8173131098681257,0.4600858616839867,0.8266666666666662,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.375,0.5,0.6666666666666666
7936,1457,0.4800000000000002,0.875,2024-07-16,2024-07-25,2024-07-26,0.5865771812080537,0.7777777777777779,0.9448801698444453,0.738559678593218,0.4333333333333331,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,0.875,0.6428571428571428,0.3333333333333333
7937,6819,0.9199999999999999,0.0,2024-08-13,2024-08-15,2024-08-20,0.08926174496644294,0.26262626262626265,0.681566161760503,0.1857349622629881,0.14000000000000012,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0,0.4285714285714286,0.9999999999999999
7938,1177,0.40000000000000013,0.875,2024-02-03,2024-02-12,2024-02-16,0.7818791946308724,0.3434343434343435,0.07917568284816069,0.03398204785261768,0.9633333333333334,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0.875,0.8571428571428571,0.8333333333333333
7939,5726,0.56,0.125,2024-03-04,2024-03-07,2024-03-06,0.21543624161073827,0.5656565656565657,0.5341362838361982,0.3099392361032873,0.7733333333333334,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.125,0.07142857142857142,0.0
7940,9272,1.0,0.375,2024-05-31,2024-06-05,2024-06-10,0.010738255033557045,0.09090909090909093,0.43072510513207857,0.044019600497192835,0.9300000000000002,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.375,0.6428571428571428,0.9999999999999999
7941,9741,0.11999999999999988,0.5,2024-07-18,2024-07-24,2024-07-29,0.5697986577181208,0.010101010101010102,0.7489098926223818,0.014844261507218395,0.5199999999999996,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.5,0.7142857142857143,0.9999999999999999
7942,8357,0.8,1.0,2024-04-26,2024-05-06,2024-05-07,0.13087248322147652,0.33333333333333337,0.9333952557873677,0.31796164715527864,0.6499999999999999,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.7142857142857143,0.3333333333333333
7943,9492,0.40000000000000013,0.75,2024-08-12,2024-08-20,2024-08-20,0.6154362416107382,0.08080808080808081,0.7212999632548075,0.06525080191763623,0.11999999999999966,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0.75,0.5,0.16666666666666666
7944,7582,0.040000000000000036,0.375,2024-03-25,2024-03-30,2024-03-31,0.13959731543624163,0.5555555555555557,0.3586330788388519,0.20806880231096647,0.7699999999999996,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.375,0.3571428571428571,0.3333333333333333
7945,7374,0.08000000000000007,0.0,2024-04-07,2024-04-09,2024-04-14,0.2261744966442953,0.7575757575757577,0.40219246315273754,0.3149507218555606,0.7133333333333334,0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.4285714285714286,0.9999999999999999
7946,6499,0.4800000000000002,0.0,2024-07-18,2024-07-20,2024-07-23,0.7624161073825503,0.12121212121212123,0.3335544849548851,0.0449077681804634,0.8066666666666666,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.0,0.2857142857142857,0.6666666666666666
7947,6626,0.0,0.375,2024-09-19,2024-09-24,2024-09-24,0.7664429530201342,0.5252525252525253,0.6930694484138324,0.3708173984806652,0.08000000000000007,1,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0.375,0.2857142857142857,0.16666666666666666
7948,8885,0.52,0.75,2024-09-18,2024-09-26,2024-09-30,0.00738255033557047,0.5555555555555557,0.3400645082268403,0.19786649079568538,0.6299999999999999,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0.75,0.7857142857142857,0.8333333333333333
7949,2060,0.28000000000000025,0.625,2024-02-22,2024-02-29,2024-03-03,0.7288590604026846,0.19191919191919193,0.42101825011227695,0.08638862796058983,0.22666666666666657,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.625,0.6428571428571428,0.6666666666666666
7950,8570,0.15999999999999992,0.5,2024-05-09,2024-05-15,2024-05-16,0.8543624161073825,0.11111111111111112,0.5716347527865103,0.06946465124066173,0.3599999999999999,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,0.4285714285714286,0.3333333333333333
7951,9487,0.32000000000000006,0.625,2024-10-12,2024-10-19,2024-10-24,0.31409395973154364,0.6464646464646465,0.5703547952476217,0.37657324341977483,0.8199999999999998,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.625,0.7857142857142857,0.9999999999999999
7952,2680,0.08000000000000007,0.75,2024-11-22,2024-11-30,2024-12-04,0.01879194630872483,0.7272727272727274,0.5231290572816724,0.38912732457771926,0.1766666666666663,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.75,0.7857142857142857,0.8333333333333333
7953,8258,0.6800000000000002,0.0,2024-08-23,2024-08-25,2024-08-24,0.2543624161073825,0.060606060606060615,0.9438880496468379,0.06598148127117658,0.583333333333333,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0
7954,5066,0.8399999999999999,0.625,2024-01-19,2024-01-26,2024-01-27,0.5302013422818792,0.24242424242424243,0.05470338464050953,0.018197563191065674,0.6133333333333333,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.625,0.5,0.3333333333333333
7955,6891,0.72,1.0,2024-03-30,2024-04-09,2024-04-14,0.2395973154362416,0.47474747474747475,0.015132895112889396,0.016537516422059032,0.7366666666666664,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,1.0,0.9999999999999999
7956,3253,0.9600000000000002,1.0,2024-10-04,2024-10-14,2024-10-17,0.6463087248322147,0.37373737373737376,0.07673621034581309,0.036007063761182234,0.9566666666666666,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1.0,0.8571428571428571,0.6666666666666666
7957,7860,0.72,1.0,2024-06-27,2024-07-07,2024-07-12,0.2651006711409396,0.5050505050505052,0.5192728534683378,0.2698498937729899,0.5233333333333334,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1.0,1.0,0.9999999999999999
7958,6669,0.28000000000000025,0.5,2024-03-02,2024-03-08,2024-03-09,0.7375838926174496,0.6161616161616162,0.09794431061936064,0.07180997153292787,0.1766666666666663,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0.5,0.4285714285714286,0.3333333333333333
7959,4705,0.72,0.375,2024-10-31,2024-11-05,2024-11-06,0.34630872483221475,0.5555555555555557,0.8232923692483567,0.4633711046950089,0.31666666666666643,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.375,0.3571428571428571,0.3333333333333333
7960,5694,0.040000000000000036,0.875,2024-10-17,2024-10-26,2024-10-25,0.9986577181208053,0.6363636363636365,0.505979259380231,0.3303524916494432,0.7066666666666666,1,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0.875,0.5,0.0
7961,4583,0.8800000000000001,0.875,2024-06-17,2024-06-26,2024-07-01,0.33758389261744964,0.43434343434343436,0.3852406810109011,0.17491473488092504,0.4199999999999995,0,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,0.875,0.9285714285714286,0.9999999999999999
7962,5216,0.52,0.0,2024-05-31,2024-06-02,2024-06-07,0.20604026845637582,0.20202020202020202,0.9987629118523659,0.20975923313137854,0.9066666666666667,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.0,0.4285714285714286,0.9999999999999999
7963,6049,0.28000000000000025,1.0,2024-08-02,2024-08-12,2024-08-14,0.8302013422818791,0.5757575757575758,0.6950087780182093,0.40692775199339504,0.9699999999999998,0,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1.0,0.7857142857142857,0.5
7964,8604,0.2400000000000002,1.0,2024-09-22,2024-10-02,2024-10-02,0.3832214765100671,0.9494949494949496,0.6072490099212019,0.5848821538442865,0.6999999999999997,1,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1.0,0.6428571428571428,0.16666666666666666
7965,2300,0.6399999999999999,0.75,2024-03-15,2024-03-23,2024-03-22,0.4704697986577181,0.494949494949495,0.8610398889478627,0.4322148136811712,0.6433333333333331,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.75,0.4285714285714286,0.0
7966,1530,0.8800000000000001,0.25,2024-09-02,2024-09-06,2024-09-07,0.20268456375838925,0.0,0.7572612583187033,0.007376975286309598,0.8799999999999999,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.25,0.2857142857142857,0.3333333333333333
7967,6616,0.2400000000000002,0.625,2024-08-11,2024-08-18,2024-08-19,0.43422818791946305,0.31313131313131315,0.6591475115339076,0.21313871276854607,0.8466666666666667,0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.625,0.5,0.3333333333333333
7968,6576,0.6000000000000001,0.625,2024-08-25,2024-09-01,2024-08-31,0.17248322147651007,0.22222222222222224,0.9033478953170293,0.20822889441570178,0.06333333333333346,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.625,0.3571428571428571,0.0
7969,1114,0.52,0.625,2024-03-17,2024-03-24,2024-03-27,0.4442953020134228,0.7070707070707072,0.38139876699465153,0.27972843588090884,0.6266666666666665,0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.625,0.6428571428571428,0.6666666666666666
7970,8033,0.44000000000000017,0.75,2024-01-02,2024-01-10,2024-01-10,0.5026845637583892,0.6767676767676769,0.49381455926182993,0.3428994024116044,0.5800000000000001,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,0.75,0.5,0.16666666666666666
7971,6575,0.44000000000000017,0.375,2024-01-15,2024-01-20,2024-01-20,0.8791946308724832,0.4040404040404041,0.37681786632915526,0.1595831668669871,0.6433333333333331,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.375,0.2857142857142857,0.16666666666666666
7972,6412,0.11999999999999988,0.375,2024-02-06,2024-02-11,2024-02-16,0.1483221476510067,0.33333333333333337,0.2221553096803168,0.08070022079411171,0.15333333333333288,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.375,0.6428571428571428,0.9999999999999999
7973,6774,0.40000000000000013,0.5,2024-03-26,2024-04-01,2024-04-04,0.9959731543624161,0.9595959595959597,0.1450516474094639,0.15569927592422042,0.8399999999999999,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5,0.5714285714285714,0.6666666666666666
7974,4171,0.08000000000000007,0.625,2024-07-13,2024-07-20,2024-07-23,0.5610738255033557,0.08080808080808081,0.47593189890989257,0.04358410911307431,0.7399999999999998,0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,0.625,0.6428571428571428,0.6666666666666666
7975,9003,0.20000000000000018,0.75,2024-06-05,2024-06-13,2024-06-15,0.21140939597315436,0.41414141414141414,0.9391826236067448,0.395220819047872,0.23666666666666636,0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0.75,0.6428571428571428,0.5
7976,7341,0.3600000000000001,0.25,2024-02-25,2024-02-29,2024-03-02,0.5154362416107382,0.060606060606060615,0.25829012370881477,0.018894633818002018,0.17333333333333334,0,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,0.25,0.3571428571428571,0.5
7977,5911,0.9600000000000002,0.375,2024-07-18,2024-07-23,2024-07-27,0.8805369127516778,0.6464646464646465,0.5857306169109542,0.3863790600888981,0.16333333333333355,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.375,0.5714285714285714,0.8333333333333333
